id,paper_trade_id,expiration
1586,ase_pt_adbf72e54bee4e93,2026-08-21
1587,ase_pt_adbf72e54bee4e93,2026-08-21
1588,ase_pt_51aca08bd0af4f10,2026-08-21
1589,ase_pt_51aca08bd0af4f10,2026-08-21
1590,ase_pt_25af5afd3fb64392,2027-07-16
1591,ase_pt_25af5afd3fb64392,2027-07-16
1592,ase_pt_9718d1dd9d2d406c,2026-08-21
1593,ase_pt_9718d1dd9d2d406c,2026-08-21
1594,ase_pt_b3196782bca54c2f,2026-08-21
1595,ase_pt_b3196782bca54c2f,2026-09-18
1596,ase_pt_1a312a5f3dae490c,2026-08-21
1597,ase_pt_1a312a5f3dae490c,2026-08-21
1598,ase_pt_1a312a5f3dae490c,2026-08-21
1599,ase_pt_1a312a5f3dae490c,2026-08-21
1600,ase_pt_b78de49d410c4b6a,2026-08-21
1601,ase_pt_b78de49d410c4b6a,2026-08-21
1602,ase_pt_b78de49d410c4b6a,2026-08-21
1603,ase_pt_b78de49d410c4b6a,2026-08-21
1604,ase_pt_eaf300904a6b46b0,2026-08-21
1605,ase_pt_eaf300904a6b46b0,2026-09-18
1606,ase_pt_9c7a74fa838e4e13,2026-08-21
1607,ase_pt_9c7a74fa838e4e13,2026-09-18
1608,ase_pt_8b4dd53a96554dfd,2026-08-21
1609,ase_pt_8b4dd53a96554dfd,2026-09-18
1610,ase_pt_1ecbc30e80024867,2026-08-21
1611,ase_pt_1ecbc30e80024867,2026-09-18
1612,ase_pt_b0b1fcb3e5e440bf,2026-08-21
1613,ase_pt_b0b1fcb3e5e440bf,2026-09-18
1614,ase_pt_b0b1fcb3e5e440bf,2026-08-21
1615,ase_pt_b0b1fcb3e5e440bf,2026-09-18
1616,ase_pt_e94e06bd9ba64a13,2026-08-21
1617,ase_pt_e94e06bd9ba64a13,2026-09-18
1618,ase_pt_9f6f3232705d4af8,2026-09-18
1619,ase_pt_9f6f3232705d4af8,2027-07-16
1620,ase_pt_d9415203c20b46f6,2026-09-18
1621,ase_pt_d9415203c20b46f6,2027-07-16
1622,ase_pt_12552ba816c647a6,2026-09-18
1623,ase_pt_12552ba816c647a6,2026-08-21
1624,ase_pt_8c79bccb949e4c7e,2026-09-18
1625,ase_pt_8c79bccb949e4c7e,2026-08-21
1626,ase_pt_4a733320cf6c430b,2026-09-18
1627,ase_pt_4a733320cf6c430b,2026-08-21
1628,ase_pt_9c780403c45a475f,2026-09-18
1629,ase_pt_9c780403c45a475f,2026-08-21
1630,ase_pt_95154129d2f04501,2026-09-18
1631,ase_pt_95154129d2f04501,2026-08-21
1632,ase_pt_9d28f94eaeaf4126,2026-09-18
1633,ase_pt_9d28f94eaeaf4126,2026-08-21
1634,ase_pt_9d28f94eaeaf4126,2026-09-18
1635,ase_pt_9d28f94eaeaf4126,2026-08-21
1636,ase_pt_c66cffc7f7554a9e,2027-07-16
1637,ase_pt_c66cffc7f7554a9e,2026-08-21
1638,ase_pt_685e2dc764044b0a,2027-07-16
1639,ase_pt_685e2dc764044b0a,2026-08-21
1640,ase_pt_abd22434ae404043,2026-09-18
1641,ase_pt_abd22434ae404043,2026-08-21
1642,ase_pt_071dfaed07c840a7,2026-09-18
1643,ase_pt_071dfaed07c840a7,2026-08-21
1644,ase_pt_f02c2b0e4ea846d5,2026-09-18
1645,ase_pt_f02c2b0e4ea846d5,2026-08-21
1646,ase_pt_ad40ee17f4b24319,2026-09-18
1647,ase_pt_ad40ee17f4b24319,2026-08-21
1648,ase_pt_ad40ee17f4b24319,2026-09-18
1649,ase_pt_ad40ee17f4b24319,2026-08-21
1650,ase_pt_25c87bb09bcb4d9e,2026-10-16
1651,ase_pt_25c87bb09bcb4d9e,2026-08-21
1652,ase_pt_a177f80b7b324348,2026-08-21
1653,ase_pt_a177f80b7b324348,2026-08-21
1654,ase_pt_5f73e4e368ee4c19,2026-08-21
1655,ase_pt_5f73e4e368ee4c19,2026-08-21
1656,ase_pt_0dc66601fbd449ff,2026-08-21
1657,ase_pt_0dc66601fbd449ff,2026-08-21
1658,ase_pt_693ad4c178f244e6,2026-08-21
1659,ase_pt_693ad4c178f244e6,2026-08-21
1660,ase_pt_9ad847fa6c644d6e,2026-08-21
1661,ase_pt_9ad847fa6c644d6e,2026-08-21
1662,ase_pt_9ad847fa6c644d6e,2026-08-21
1663,ase_pt_9ad847fa6c644d6e,2026-08-21
1664,ase_pt_9304bdbefbc643c7,2026-08-21
1665,ase_pt_9304bdbefbc643c7,2026-08-21
1666,ase_pt_9304bdbefbc643c7,2026-08-21
1667,ase_pt_9304bdbefbc643c7,2026-08-21
1668,ase_pt_4bc71f3c83f84bc1,2026-08-21
1669,ase_pt_4bc71f3c83f84bc1,2026-09-18
1670,ase_pt_4bc71f3c83f84bc1,2026-08-21
1671,ase_pt_4bc71f3c83f84bc1,2026-09-18
1672,ase_pt_971b825f23974ec3,2026-09-18
1673,ase_pt_971b825f23974ec3,2026-08-21
1674,ase_pt_971b825f23974ec3,2026-09-18
1675,ase_pt_971b825f23974ec3,2026-08-21
1676,ase_pt_23883886b1684ced,2026-08-21
1677,ase_pt_23883886b1684ced,2026-08-21
1678,ase_pt_23883886b1684ced,2026-08-21
1679,ase_pt_7fdb187c20744630,2026-08-21
1680,ase_pt_7fdb187c20744630,2026-08-21
1681,ase_pt_7fdb187c20744630,2026-08-21
1682,ase_pt_75bb9bbffddc42a9,2026-08-21
1683,ase_pt_75bb9bbffddc42a9,2026-08-21
1684,ase_pt_75bb9bbffddc42a9,2026-08-21
1685,ase_pt_75bb9bbffddc42a9,2026-08-21
1686,ase_pt_48c41c48d3a14ba2,2026-08-21
1687,ase_pt_48c41c48d3a14ba2,2026-08-21
1688,ase_pt_48c41c48d3a14ba2,2026-08-21
1689,ase_pt_f13c06fdca6c4252,2026-08-21
1690,ase_pt_f13c06fdca6c4252,2026-08-21
1691,ase_pt_f13c06fdca6c4252,2026-08-21
1692,ase_pt_0b933a575f704d7e,2026-08-21
1693,ase_pt_0b933a575f704d7e,2026-08-21
1694,ase_pt_0b933a575f704d7e,2026-08-21
1695,ase_pt_ddaaad97b7254e99,2026-08-21
1696,ase_pt_ddaaad97b7254e99,2026-08-21
1697,ase_pt_ddaaad97b7254e99,2026-08-21
1698,ase_pt_857897d4d0ff4f19,2026-08-21
1699,ase_pt_857897d4d0ff4f19,2026-08-21
1700,ase_pt_857897d4d0ff4f19,2026-08-21
1701,ase_pt_758e90c2983f47df,2026-08-21
1702,ase_pt_758e90c2983f47df,2026-08-21
1703,ase_pt_758e90c2983f47df,2026-08-21
1704,ase_pt_19fd1a1afed14598,2026-08-21
1705,ase_pt_19fd1a1afed14598,2026-08-21
1706,ase_pt_19fd1a1afed14598,2026-08-21
1707,ase_pt_19fd1a1afed14598,2026-08-21
1708,ase_pt_19fd1a1afed14598,2026-08-21
1709,ase_pt_19fd1a1afed14598,2026-08-21
1710,ase_pt_a1d17b4de5fb4ab9,2026-09-18
1711,ase_pt_a1d17b4de5fb4ab9,2026-08-21
1712,ase_pt_a1d17b4de5fb4ab9,2026-10-16
1713,ase_pt_69d1459f2919466e,2026-08-21
1714,ase_pt_69d1459f2919466e,2026-08-21
1715,ase_pt_69d1459f2919466e,2026-08-21
1716,ase_pt_e1b41c6235bb41f8,2026-08-21
1717,ase_pt_e1b41c6235bb41f8,2026-08-21
1718,ase_pt_e1b41c6235bb41f8,2026-08-21
1719,ase_pt_e1b41c6235bb41f8,2026-08-21
1720,ase_pt_2611a56fa69b4883,2026-08-21
1721,ase_pt_2611a56fa69b4883,2026-08-21
1722,ase_pt_2611a56fa69b4883,2026-08-21
1723,ase_pt_2611a56fa69b4883,2026-08-21
1724,ase_pt_7551bc0b96784b8d,2026-08-21
1725,ase_pt_7551bc0b96784b8d,2026-08-21
1726,ase_pt_7551bc0b96784b8d,2026-08-21
1727,ase_pt_7551bc0b96784b8d,2026-08-21
1728,ase_pt_06edc199b341480c,2026-08-21
1729,ase_pt_06edc199b341480c,2026-08-21
1730,ase_pt_06edc199b341480c,2026-08-21
1731,ase_pt_06edc199b341480c,2026-08-21
1732,ase_pt_c13e4aa9be584415,2026-08-21
1733,ase_pt_c13e4aa9be584415,2026-08-21
1734,ase_pt_c13e4aa9be584415,2026-08-21
1735,ase_pt_c13e4aa9be584415,2026-08-21
1736,ase_pt_8f40bc8450a040f2,2026-08-21
1737,ase_pt_8f40bc8450a040f2,2026-08-21
1738,ase_pt_8f40bc8450a040f2,2026-08-21
1739,ase_pt_8f40bc8450a040f2,2026-08-21
1740,ase_pt_937913978a7345bf,2026-08-21
1741,ase_pt_937913978a7345bf,2026-08-21
1742,ase_pt_937913978a7345bf,2026-08-21
1743,ase_pt_937913978a7345bf,2026-08-21
1744,ase_pt_937913978a7345bf,2026-08-21
1745,ase_pt_937913978a7345bf,2026-08-21
1746,ase_pt_937913978a7345bf,2026-08-21
1747,ase_pt_937913978a7345bf,2026-08-21
1748,ase_pt_f44fe45a5946442a,2026-08-21
1749,ase_pt_f44fe45a5946442a,2026-08-21
1750,ase_pt_f44fe45a5946442a,2026-08-21
1751,ase_pt_f44fe45a5946442a,2026-08-21
1752,ase_pt_458f750d5f74431b,2026-08-21
1753,ase_pt_458f750d5f74431b,2026-08-21
1754,ase_pt_458f750d5f74431b,2026-08-21
1755,ase_pt_458f750d5f74431b,2026-08-21
1756,ase_pt_01cb82e33a8c4e04,2026-08-21
1757,ase_pt_01cb82e33a8c4e04,2026-08-21
1758,ase_pt_01cb82e33a8c4e04,2026-08-21
1759,ase_pt_01cb82e33a8c4e04,2026-08-21
1760,ase_pt_bfcbb0e9be454d9a,2026-08-21
1761,ase_pt_bfcbb0e9be454d9a,2026-08-21
1762,ase_pt_bfcbb0e9be454d9a,2026-08-21
1763,ase_pt_bfcbb0e9be454d9a,2026-08-21
1764,ase_pt_856dbff788e84c4c,2026-08-21
1765,ase_pt_856dbff788e84c4c,2026-08-21
1766,ase_pt_856dbff788e84c4c,2026-08-21
1767,ase_pt_856dbff788e84c4c,2026-08-21
1768,ase_pt_a14c917b2b5f4bac,2026-08-21
1769,ase_pt_a14c917b2b5f4bac,2026-08-21
1770,ase_pt_19ab29c2e07f4f23,2026-08-21
1771,ase_pt_19ab29c2e07f4f23,2026-08-21
1772,ase_pt_9e412b9c46f64e91,2026-08-21
1773,ase_pt_9e412b9c46f64e91,2026-08-21
1774,ase_pt_9e412b9c46f64e91,2026-08-21
1775,ase_pt_d5cd7abcf3714a9e,2026-08-21
1776,ase_pt_d5cd7abcf3714a9e,2026-08-21
1777,ase_pt_d5cd7abcf3714a9e,2026-08-21
1778,ase_pt_5d288026450343df,2026-08-21
1779,ase_pt_5d288026450343df,2026-08-21
1780,ase_pt_5d288026450343df,2026-08-21
1781,ase_pt_5d288026450343df,2026-08-21
1782,ase_pt_471b2b947e7240f9,2026-08-21
1783,ase_pt_471b2b947e7240f9,2026-08-21
1784,ase_pt_471b2b947e7240f9,2026-08-21
1785,ase_pt_471b2b947e7240f9,2026-08-21
1786,ase_pt_efb8edaa521b47e8,2026-08-21
1787,ase_pt_efb8edaa521b47e8,2026-08-21
1788,ase_pt_efb8edaa521b47e8,2026-08-21
1789,ase_pt_efb8edaa521b47e8,2026-08-21
1790,ase_pt_c1e850d101f94cfc,2026-08-21
1791,ase_pt_c1e850d101f94cfc,2026-08-21
1792,ase_pt_c1c2c821260347b3,2026-08-21
1793,ase_pt_c1c2c821260347b3,2026-08-21
1794,ase_pt_102122e7c9aa4c81,2026-08-21
1795,ase_pt_102122e7c9aa4c81,2026-08-21
1796,ase_pt_102122e7c9aa4c81,2026-08-21
1797,ase_pt_102122e7c9aa4c81,2026-08-21
1798,ase_pt_da861c9b34664bdb,2026-08-21
1799,ase_pt_da861c9b34664bdb,2026-08-21
1800,ase_pt_da861c9b34664bdb,2026-08-21
1801,ase_pt_da861c9b34664bdb,2026-08-21
1802,ase_pt_c5fdce8b34414e05,2026-08-21
1803,ase_pt_c5fdce8b34414e05,2026-08-21
1804,ase_pt_afb8e8c13d074159,2026-09-18
1805,ase_pt_afb8e8c13d074159,2026-08-21
1806,ase_pt_1bc8f735bf054b14,2026-08-21
1807,ase_pt_1bc8f735bf054b14,2026-08-21
1808,ase_pt_e765019aac214b30,2026-08-21
1809,ase_pt_e765019aac214b30,2026-08-21
1810,ase_pt_11a533f7ddb84c21,2026-08-21
1811,ase_pt_11a533f7ddb84c21,2026-08-21
1812,ase_pt_11a533f7ddb84c21,2026-08-21
1813,ase_pt_44733944cf074383,2026-08-21
1814,ase_pt_44733944cf074383,2026-08-21
1815,ase_pt_44733944cf074383,2026-08-21
1816,ase_pt_44733944cf074383,2026-08-21
1817,ase_pt_87f340e043e5485d,2026-09-18
1818,ase_pt_87f340e043e5485d,2026-08-21
1819,ase_pt_f3bb6a0a294543f3,2026-08-21
1820,ase_pt_f3bb6a0a294543f3,2026-08-21
1821,ase_pt_f3bb6a0a294543f3,2026-08-21
1822,ase_pt_f3bb6a0a294543f3,2026-08-21
1823,ase_pt_f1c574b9890e4d08,2026-08-21
1824,ase_pt_f1c574b9890e4d08,2026-08-21
1825,ase_pt_7c3c312e45784293,2026-08-21
1826,ase_pt_7c3c312e45784293,2026-08-21
1827,ase_pt_7c3c312e45784293,2026-08-21
1828,ase_pt_8866dcbf077e4891,2026-08-21
1829,ase_pt_8866dcbf077e4891,2026-08-21
1830,ase_pt_8866dcbf077e4891,2026-08-21
1831,ase_pt_8866dcbf077e4891,2026-08-21
1832,ase_pt_ae94e90407ed4ee8,2026-08-21
1833,ase_pt_ae94e90407ed4ee8,2026-08-21
1834,ase_pt_ae94e90407ed4ee8,2026-08-21
1835,ase_pt_ae94e90407ed4ee8,2026-08-21
1836,ase_pt_6e3199cc0c054c4a,2026-08-21
1837,ase_pt_6e3199cc0c054c4a,2026-08-21
1838,ase_pt_82b4b4830f9b44d1,2026-08-21
1839,ase_pt_82b4b4830f9b44d1,2026-08-21
1840,ase_pt_085f5f6f88514de6,2026-08-07
1841,ase_pt_f850c3bdc79c409b,2026-08-21
1842,ase_pt_f850c3bdc79c409b,2026-08-21
1843,ase_pt_e0d7f801595e436e,2026-08-21
1844,ase_pt_e0d7f801595e436e,2026-08-21
1845,ase_pt_e0d7f801595e436e,2026-08-21
1846,ase_pt_e0d7f801595e436e,2026-08-21
1847,ase_pt_5512d71f7e0c419d,2026-08-21
1848,ase_pt_5512d71f7e0c419d,2026-08-21
1849,ase_pt_5512d71f7e0c419d,2026-08-21
1850,ase_pt_5512d71f7e0c419d,2026-08-21
1851,ase_pt_5512d71f7e0c419d,2026-08-21
1852,ase_pt_9193accc15f84997,2026-08-21
1853,ase_pt_9193accc15f84997,2026-08-21
1854,ase_pt_9193accc15f84997,2026-08-21
1855,ase_pt_9193accc15f84997,2026-08-21
1856,ase_pt_9193accc15f84997,2026-08-21
1857,ase_pt_9193accc15f84997,2026-08-21
1858,ase_pt_0910e43b7e134256,2026-08-21
1859,ase_pt_0910e43b7e134256,2026-08-21
1860,ase_pt_0910e43b7e134256,2026-08-21
1861,ase_pt_0910e43b7e134256,2026-08-21
1862,ase_pt_0910e43b7e134256,2026-08-21
1863,ase_pt_0910e43b7e134256,2026-08-21
1864,ase_pt_0910e43b7e134256,2026-08-21
1865,ase_pt_0910e43b7e134256,2026-08-21
1866,ase_pt_d65d6f9ae7c349d2,2026-08-21
1867,ase_pt_32ac03879c054b1d,2026-08-21
1868,ase_pt_b52bfbe48bc7409c,2027-07-16
1869,ase_pt_1ea1196300224d4b,2027-07-16
1870,ase_pt_6c35449f5e404fff,2026-08-21
1871,ase_pt_2c74697a3b3b4846,2026-08-21
1872,ase_pt_835d7f1f28f84c85,2027-07-16
1873,ase_pt_835d7f1f28f84c85,2026-08-21
1874,ase_pt_b19c89664d8d4c91,2027-07-16
1875,ase_pt_b19c89664d8d4c91,2026-08-21
1876,ase_pt_c10d6a979ce8484c,2026-08-21
1877,ase_pt_c10d6a979ce8484c,2026-08-21
1878,ase_pt_8dc0c46744d64953,2026-08-21
1879,ase_pt_8dc0c46744d64953,2026-08-21
1880,ase_pt_e27c631c24c34820,2026-08-21
1881,ase_pt_e27c631c24c34820,2026-08-21
1882,ase_pt_7973611a7c8d4405,2026-08-21
1883,ase_pt_7973611a7c8d4405,2026-08-21
1884,ase_pt_78a93830b36e4989,2026-08-21
1885,ase_pt_78a93830b36e4989,2026-08-21
1886,ase_pt_40a66873201c42c8,2026-08-21
1887,ase_pt_40a66873201c42c8,2026-08-21
1888,ase_pt_6cbd35962d814902,2026-08-21
1889,ase_pt_6cbd35962d814902,2026-08-21
1890,ase_pt_90ec6ab58d4a433f,2027-07-16
1891,ase_pt_90ec6ab58d4a433f,2027-07-16
1892,ase_pt_745a857919564dfc,2026-08-21
1893,ase_pt_745a857919564dfc,2026-08-21
1894,ase_pt_952d56fbc7614422,2026-08-21
1895,ase_pt_952d56fbc7614422,2026-09-18
1896,ase_pt_36e8e261e3e1469f,2026-08-21
1897,ase_pt_36e8e261e3e1469f,2026-08-21
1898,ase_pt_5b47757a95a44adf,2026-08-21
1899,ase_pt_5b47757a95a44adf,2026-08-21
1900,ase_pt_4ee635f1de7648c7,2026-08-21
1901,ase_pt_4ee635f1de7648c7,2026-08-21
1902,ase_pt_24a77f31cca74e21,2026-08-21
1903,ase_pt_24a77f31cca74e21,2026-08-21
1904,ase_pt_45c6ec985311418b,2026-08-21
1905,ase_pt_45c6ec985311418b,2026-08-21
1906,ase_pt_11864dfe6e164f25,2026-08-21
1907,ase_pt_11864dfe6e164f25,2026-08-21
1908,ase_pt_f57567ca8d45430f,2026-08-21
1909,ase_pt_f57567ca8d45430f,2026-08-21
1910,ase_pt_d69231f049ab4610,2027-07-16
1911,ase_pt_d69231f049ab4610,2027-07-16
1912,ase_pt_f3ac3c34466c4fa7,2026-08-21
1913,ase_pt_f3ac3c34466c4fa7,2026-08-21
1914,ase_pt_fc496f6591134f0d,2026-08-21
1915,ase_pt_fc496f6591134f0d,2026-09-18
1916,ase_pt_c319fad03c394a4c,2026-08-21
1917,ase_pt_c319fad03c394a4c,2026-08-21
1918,ase_pt_c319fad03c394a4c,2026-08-21
1919,ase_pt_c319fad03c394a4c,2026-08-21
1920,ase_pt_3159c7198f9847ca,2026-08-21
1921,ase_pt_3159c7198f9847ca,2026-08-21
1922,ase_pt_3159c7198f9847ca,2026-08-21
1923,ase_pt_3159c7198f9847ca,2026-08-21
1924,ase_pt_8ed093812bf24ba3,2026-08-21
1925,ase_pt_8ed093812bf24ba3,2026-09-18
1926,ase_pt_d87d772111f84a26,2026-08-21
1927,ase_pt_d87d772111f84a26,2026-09-18
1928,ase_pt_0341f5cb79124671,2026-08-21
1929,ase_pt_0341f5cb79124671,2026-09-18
1930,ase_pt_14dcb91297be4845,2026-08-21
1931,ase_pt_14dcb91297be4845,2026-09-18
1932,ase_pt_705b599905dc4225,2026-08-21
1933,ase_pt_705b599905dc4225,2026-09-18
1934,ase_pt_705b599905dc4225,2026-08-21
1935,ase_pt_705b599905dc4225,2026-09-18
1936,ase_pt_192d57c47a354464,2026-08-21
1937,ase_pt_192d57c47a354464,2026-09-18
1938,ase_pt_0ba8a78cd5cc44df,2026-09-18
1939,ase_pt_0ba8a78cd5cc44df,2027-07-16
1940,ase_pt_284fd697de8f4add,2026-09-18
1941,ase_pt_284fd697de8f4add,2027-07-16
1942,ase_pt_5d0d01f3280c46b1,2026-09-18
1943,ase_pt_5d0d01f3280c46b1,2026-08-21
1944,ase_pt_fadfe86140af455a,2026-09-18
1945,ase_pt_fadfe86140af455a,2026-08-21
1946,ase_pt_4be2cf80d3624f25,2026-09-18
1947,ase_pt_4be2cf80d3624f25,2026-08-21
1948,ase_pt_cf1c0cd326094aec,2026-09-18
1949,ase_pt_cf1c0cd326094aec,2026-08-21
1950,ase_pt_b02668e8ecc4498d,2026-09-18
1951,ase_pt_b02668e8ecc4498d,2026-08-21
1952,ase_pt_c940efd2a9954b9d,2026-09-18
1953,ase_pt_c940efd2a9954b9d,2026-08-21
1954,ase_pt_c940efd2a9954b9d,2026-09-18
1955,ase_pt_c940efd2a9954b9d,2026-08-21
1956,ase_pt_6c43af51552e48ae,2027-07-16
1957,ase_pt_6c43af51552e48ae,2026-08-21
1958,ase_pt_490447f9a8614b5a,2027-07-16
1959,ase_pt_490447f9a8614b5a,2026-08-21
1960,ase_pt_7f0e2dbd0444465a,2026-09-18
1961,ase_pt_7f0e2dbd0444465a,2026-08-21
1962,ase_pt_24be3ac5a5824fcf,2026-09-18
1963,ase_pt_24be3ac5a5824fcf,2026-08-21
1964,ase_pt_97bde6ee96964044,2026-09-18
1965,ase_pt_97bde6ee96964044,2026-08-21
1966,ase_pt_e027cb165fd34219,2026-09-18
1967,ase_pt_e027cb165fd34219,2026-08-21
1968,ase_pt_e027cb165fd34219,2026-09-18
1969,ase_pt_e027cb165fd34219,2026-08-21
1970,ase_pt_3cb297ccec4d4a6f,2026-10-16
1971,ase_pt_3cb297ccec4d4a6f,2026-08-21
1972,ase_pt_cecf9ac515e84f97,2026-08-21
1973,ase_pt_cecf9ac515e84f97,2026-08-21
1974,ase_pt_9c0bca498cd943c1,2026-08-21
1975,ase_pt_9c0bca498cd943c1,2026-08-21
1976,ase_pt_47b045d3637a422d,2026-08-21
1977,ase_pt_47b045d3637a422d,2026-08-21
1978,ase_pt_f718bcf91c2f4cf6,2026-08-21
1979,ase_pt_f718bcf91c2f4cf6,2026-08-21
1980,ase_pt_cc391a931e4f47f4,2026-08-21
1981,ase_pt_cc391a931e4f47f4,2026-08-21
1982,ase_pt_cc391a931e4f47f4,2026-08-21
1983,ase_pt_cc391a931e4f47f4,2026-08-21
1984,ase_pt_77eb0b5360724f38,2026-08-21
1985,ase_pt_77eb0b5360724f38,2026-08-21
1986,ase_pt_77eb0b5360724f38,2026-08-21
1987,ase_pt_77eb0b5360724f38,2026-08-21
1988,ase_pt_6aca195c5bfb4fb8,2026-08-21
1989,ase_pt_6aca195c5bfb4fb8,2026-09-18
1990,ase_pt_6aca195c5bfb4fb8,2026-08-21
1991,ase_pt_6aca195c5bfb4fb8,2026-09-18
1992,ase_pt_07b1b4e5014545b3,2026-09-18
1993,ase_pt_07b1b4e5014545b3,2026-08-21
1994,ase_pt_07b1b4e5014545b3,2026-09-18
1995,ase_pt_07b1b4e5014545b3,2026-08-21
1996,ase_pt_63310aeadd5649cd,2026-08-21
1997,ase_pt_63310aeadd5649cd,2026-08-21
1998,ase_pt_63310aeadd5649cd,2026-08-21
1999,ase_pt_28328029a7f34d5d,2026-08-21
2000,ase_pt_28328029a7f34d5d,2026-08-21
2001,ase_pt_28328029a7f34d5d,2026-08-21
2002,ase_pt_e9774f4255124adc,2026-08-21
2003,ase_pt_e9774f4255124adc,2026-08-21
2004,ase_pt_e9774f4255124adc,2026-08-21
2005,ase_pt_e9774f4255124adc,2026-08-21
2006,ase_pt_138b12dca04a4839,2026-08-21
2007,ase_pt_138b12dca04a4839,2026-08-21
2008,ase_pt_138b12dca04a4839,2026-08-21
2009,ase_pt_a9ede8c2b6164324,2026-08-21
2010,ase_pt_a9ede8c2b6164324,2026-08-21
2011,ase_pt_a9ede8c2b6164324,2026-08-21
2012,ase_pt_9179e74a98ee4988,2026-08-21
2013,ase_pt_9179e74a98ee4988,2026-08-21
2014,ase_pt_9179e74a98ee4988,2026-08-21
2015,ase_pt_2d62d52019a541bb,2026-08-21
2016,ase_pt_2d62d52019a541bb,2026-08-21
2017,ase_pt_2d62d52019a541bb,2026-08-21
2018,ase_pt_80b5cd91d5bc4242,2026-08-21
2019,ase_pt_80b5cd91d5bc4242,2026-08-21
2020,ase_pt_80b5cd91d5bc4242,2026-08-21
2021,ase_pt_61d345b280ce4300,2026-08-21
2022,ase_pt_61d345b280ce4300,2026-08-21
2023,ase_pt_61d345b280ce4300,2026-08-21
2024,ase_pt_7306e190b47841d5,2026-08-21
2025,ase_pt_7306e190b47841d5,2026-08-21
2026,ase_pt_7306e190b47841d5,2026-08-21
2027,ase_pt_7306e190b47841d5,2026-08-21
2028,ase_pt_7306e190b47841d5,2026-08-21
2029,ase_pt_7306e190b47841d5,2026-08-21
2030,ase_pt_00aa4dfd26224440,2026-09-18
2031,ase_pt_00aa4dfd26224440,2026-08-21
2032,ase_pt_00aa4dfd26224440,2026-10-16
2033,ase_pt_3632906f3796405f,2026-08-21
2034,ase_pt_3632906f3796405f,2026-08-21
2035,ase_pt_3632906f3796405f,2026-08-21
2036,ase_pt_793e28749bc24fce,2026-08-21
2037,ase_pt_793e28749bc24fce,2026-08-21
2038,ase_pt_793e28749bc24fce,2026-08-21
2039,ase_pt_793e28749bc24fce,2026-08-21
2040,ase_pt_b0eeb4319ad54360,2026-08-21
2041,ase_pt_b0eeb4319ad54360,2026-08-21
2042,ase_pt_b0eeb4319ad54360,2026-08-21
2043,ase_pt_b0eeb4319ad54360,2026-08-21
2044,ase_pt_19b4607ee28b4e4b,2026-08-21
2045,ase_pt_19b4607ee28b4e4b,2026-08-21
2046,ase_pt_19b4607ee28b4e4b,2026-08-21
2047,ase_pt_19b4607ee28b4e4b,2026-08-21
2048,ase_pt_bfac9a1717b7484c,2026-08-21
2049,ase_pt_bfac9a1717b7484c,2026-08-21
2050,ase_pt_bfac9a1717b7484c,2026-08-21
2051,ase_pt_bfac9a1717b7484c,2026-08-21
2052,ase_pt_a84f030dddc84b5c,2026-08-21
2053,ase_pt_a84f030dddc84b5c,2026-08-21
2054,ase_pt_a84f030dddc84b5c,2026-08-21
2055,ase_pt_a84f030dddc84b5c,2026-08-21
2056,ase_pt_f0cf4e295eb34ac4,2026-08-21
2057,ase_pt_f0cf4e295eb34ac4,2026-08-21
2058,ase_pt_f0cf4e295eb34ac4,2026-08-21
2059,ase_pt_f0cf4e295eb34ac4,2026-08-21
2060,ase_pt_a41cbde2d94b40f5,2026-08-21
2061,ase_pt_a41cbde2d94b40f5,2026-08-21
2062,ase_pt_a41cbde2d94b40f5,2026-08-21
2063,ase_pt_a41cbde2d94b40f5,2026-08-21
2064,ase_pt_a41cbde2d94b40f5,2026-08-21
2065,ase_pt_a41cbde2d94b40f5,2026-08-21
2066,ase_pt_a41cbde2d94b40f5,2026-08-21
2067,ase_pt_a41cbde2d94b40f5,2026-08-21
2068,ase_pt_c693893a29cf4a5c,2026-08-21
2069,ase_pt_c693893a29cf4a5c,2026-08-21
2070,ase_pt_c693893a29cf4a5c,2026-08-21
2071,ase_pt_c693893a29cf4a5c,2026-08-21
2072,ase_pt_17a87aa5b5ef41d5,2026-08-21
2073,ase_pt_17a87aa5b5ef41d5,2026-08-21
2074,ase_pt_17a87aa5b5ef41d5,2026-08-21
2075,ase_pt_17a87aa5b5ef41d5,2026-08-21
2076,ase_pt_daf29f93819041a8,2026-08-21
2077,ase_pt_daf29f93819041a8,2026-08-21
2078,ase_pt_daf29f93819041a8,2026-08-21
2079,ase_pt_daf29f93819041a8,2026-08-21
2080,ase_pt_5060831c6ba74a92,2026-08-21
2081,ase_pt_5060831c6ba74a92,2026-08-21
2082,ase_pt_5060831c6ba74a92,2026-08-21
2083,ase_pt_5060831c6ba74a92,2026-08-21
2084,ase_pt_b5a80c476a354e47,2026-08-21
2085,ase_pt_b5a80c476a354e47,2026-08-21
2086,ase_pt_b5a80c476a354e47,2026-08-21
2087,ase_pt_b5a80c476a354e47,2026-08-21
2088,ase_pt_b82b26af17754238,2026-08-21
2089,ase_pt_b82b26af17754238,2026-08-21
2090,ase_pt_392c2cc71b23483b,2026-08-21
2091,ase_pt_392c2cc71b23483b,2026-08-21
2092,ase_pt_ba89af7af8ba4e0a,2026-08-21
2093,ase_pt_ba89af7af8ba4e0a,2026-08-21
2094,ase_pt_ba89af7af8ba4e0a,2026-08-21
