id,paper_trade_id,strike,asset_type
1455,ase_pt_96afe39b761e4ad1,105.0000,CALL
1456,ase_pt_96afe39b761e4ad1,107.3800,CALL
1457,ase_pt_06138b3b65da4af9,105.0000,CALL
1458,ase_pt_06138b3b65da4af9,107.3800,CALL
1459,ase_pt_06138b3b65da4af9,105.0000,PUT
1460,ase_pt_06138b3b65da4af9,107.3800,PUT
1461,ase_pt_6474cf69996b4496,100.3700,CALL
1462,ase_pt_6474cf69996b4496,100.7400,CALL
1463,ase_pt_25308f99b8a44dab,100.5600,CALL
1464,ase_pt_25308f99b8a44dab,104.6000,CALL
1465,ase_pt_c8a9b9a5f23c4a02,100.5600,PUT
1466,ase_pt_c8a9b9a5f23c4a02,104.6000,PUT
1467,ase_pt_af7b9105f1b44a39,100.7400,CALL
1468,ase_pt_af7b9105f1b44a39,105.0000,CALL
1469,ase_pt_7c98961ed462420e,97.6900,CALL
1470,ase_pt_7c98961ed462420e,105.0000,CALL
1471,ase_pt_1ca9d2bc3c954aa1,97.6900,PUT
1472,ase_pt_1ca9d2bc3c954aa1,105.0000,PUT
1473,ase_pt_ddcc6f854e4843f4,100.7400,CALL
1474,ase_pt_ddcc6f854e4843f4,102.5800,CALL
1475,ase_pt_476a12c189d04554,100.7400,CALL
1476,ase_pt_476a12c189d04554,105.0000,CALL
1477,ase_pt_d1c575613d644f6d,105.5800,CALL
1478,ase_pt_d1c575613d644f6d,107.9100,CALL
1479,ase_pt_d1c575613d644f6d,105.5800,PUT
1480,ase_pt_d1c575613d644f6d,107.9100,PUT
1481,ase_pt_7535e14a6e124d94,89.3800,CALL
1482,ase_pt_7535e14a6e124d94,105.0000,CALL
1483,ase_pt_c467febe9f4646de,89.3800,PUT
1484,ase_pt_c467febe9f4646de,105.0000,PUT
1485,ase_pt_771678d014254c74,100.7400,CALL
1486,ase_pt_771678d014254c74,102.5800,CALL
1487,ase_pt_27770dc5a81e4e91,100.7400,CALL
1488,ase_pt_27770dc5a81e4e91,107.9100,CALL
1489,ase_pt_4ddf72645e174fe1,100.7400,PUT
1490,ase_pt_4ddf72645e174fe1,107.9100,PUT
1491,ase_pt_23ef28daf9cb47a1,100.7400,CALL
1492,ase_pt_23ef28daf9cb47a1,100.3700,CALL
1493,ase_pt_23ef28daf9cb47a1,100.7400,PUT
1494,ase_pt_23ef28daf9cb47a1,100.3700,PUT
1495,ase_pt_0e252cbba9094a72,97.3700,CALL
1496,ase_pt_0e252cbba9094a72,105.0000,CALL
1497,ase_pt_6c50347440d247b4,100.3700,CALL
1498,ase_pt_6c50347440d247b4,100.3700,PUT
1499,ase_pt_ba7fa2bd655642a4,106.3700,CALL
1500,ase_pt_ba7fa2bd655642a4,106.3700,PUT
1501,ase_pt_c1b18ab884d94247,100.3700,CALL
1502,ase_pt_c1b18ab884d94247,100.3700,PUT
1503,ase_pt_03e63508f3af489f,100.3700,CALL
1504,ase_pt_03e63508f3af489f,100.3700,PUT
1505,ase_pt_57db029c27af45e3,100.3700,CALL
1506,ase_pt_57db029c27af45e3,100.3700,PUT
1507,ase_pt_57db029c27af45e3,107.9100,CALL
1508,ase_pt_57db029c27af45e3,107.9100,PUT
1509,ase_pt_32186d8d86644d8a,100.3700,CALL
1510,ase_pt_32186d8d86644d8a,100.3700,PUT
1511,ase_pt_32186d8d86644d8a,103.7500,CALL
1512,ase_pt_32186d8d86644d8a,103.7500,PUT
1513,ase_pt_8cea473fdd8847ee,100.3700,CALL
1514,ase_pt_8cea473fdd8847ee,100.7400,CALL
1515,ase_pt_8cea473fdd8847ee,100.3700,PUT
1516,ase_pt_8cea473fdd8847ee,100.7400,PUT
1517,ase_pt_44e3a8804a2a4988,107.3800,CALL
1518,ase_pt_44e3a8804a2a4988,107.9100,CALL
1519,ase_pt_44e3a8804a2a4988,107.3800,PUT
1520,ase_pt_44e3a8804a2a4988,107.9100,PUT
1521,ase_pt_713d53f998734c95,99.2900,CALL
1522,ase_pt_713d53f998734c95,100.3700,CALL
1523,ase_pt_713d53f998734c95,101.4600,CALL
1524,ase_pt_5949f93a17d240ae,99.2900,PUT
1525,ase_pt_5949f93a17d240ae,100.3700,PUT
1526,ase_pt_5949f93a17d240ae,101.4600,PUT
1527,ase_pt_eae220cc91eb49ee,106.3700,CALL
1528,ase_pt_eae220cc91eb49ee,100.3700,CALL
1529,ase_pt_eae220cc91eb49ee,100.3700,PUT
1530,ase_pt_eae220cc91eb49ee,106.3700,PUT
1531,ase_pt_873fee4ef10f4d1e,99.2900,CALL
1532,ase_pt_873fee4ef10f4d1e,100.3700,CALL
1533,ase_pt_873fee4ef10f4d1e,103.7500,CALL
1534,ase_pt_6fbaf19c00b54f5a,99.2900,PUT
1535,ase_pt_6fbaf19c00b54f5a,100.3700,PUT
1536,ase_pt_6fbaf19c00b54f5a,103.7500,PUT
1537,ase_pt_78d7474730e741f4,99.2900,CALL
1538,ase_pt_78d7474730e741f4,100.3700,CALL
1539,ase_pt_78d7474730e741f4,102.5800,CALL
1540,ase_pt_3e1833f415fd414f,99.2900,CALL
1541,ase_pt_3e1833f415fd414f,101.4600,CALL
1542,ase_pt_3e1833f415fd414f,105.0000,CALL
1543,ase_pt_d44e9670399c408a,97.1000,CALL
1544,ase_pt_d44e9670399c408a,100.3700,CALL
1545,ase_pt_d44e9670399c408a,103.7500,CALL
1546,ase_pt_f033ed36fcef4965,102.5800,CALL
1547,ase_pt_9ac2841b15404bcd,102.5800,PUT
1548,ase_pt_2eb7fcfa021b40e9,89.3800,CALL
1549,ase_pt_0410e0d5f8af4361,89.3800,PUT
1550,ase_pt_4e6c3823a6db41fb,93.3600,CALL
1551,ase_pt_5cd9914d28294eaa,93.3600,PUT
1552,ase_pt_c9cf1e5947bb4752,89.3800,CALL
1553,ase_pt_c9cf1e5947bb4752,105.0000,CALL
1554,ase_pt_145e7e156a714c6b,89.3800,PUT
1555,ase_pt_145e7e156a714c6b,105.0000,PUT
1556,ase_pt_e66149ee488d4111,100.3700,CALL
1557,ase_pt_e66149ee488d4111,105.0000,CALL
1558,ase_pt_5a6ff0d6be8e48cc,97.1000,CALL
1559,ase_pt_5a6ff0d6be8e48cc,100.3700,CALL
1560,ase_pt_112c1a8d5dc94d21,103.7500,CALL
1561,ase_pt_112c1a8d5dc94d21,107.9100,CALL
1562,ase_pt_9bf39c88fddc4d28,103.7500,CALL
1563,ase_pt_9bf39c88fddc4d28,107.9100,CALL
1564,ase_pt_3364009d64af4768,106.3700,CALL
1565,ase_pt_3364009d64af4768,109.7300,CALL
1566,ase_pt_4c06105a01794947,100.3700,CALL
1567,ase_pt_4c06105a01794947,102.5800,CALL
1568,ase_pt_d6f552806c264371,100.3700,CALL
1569,ase_pt_d6f552806c264371,109.7300,CALL
1570,ase_pt_f4ab0354b1194755,96.9500,CALL
1571,ase_pt_f4ab0354b1194755,117.4200,CALL
1572,ase_pt_35adba2d503446d4,105.0000,CALL
1573,ase_pt_35adba2d503446d4,109.7300,CALL
1574,ase_pt_f0718fd916934cfe,100.3700,CALL
1575,ase_pt_f0718fd916934cfe,107.3800,CALL
1576,ase_pt_046547bd9a204f91,100.3700,PUT
1577,ase_pt_046547bd9a204f91,105.0000,PUT
1578,ase_pt_cb4bcbf8a2d84d5f,97.1000,PUT
1579,ase_pt_cb4bcbf8a2d84d5f,100.3700,PUT
1580,ase_pt_5d475d0436df49e3,103.7500,PUT
1581,ase_pt_5d475d0436df49e3,107.9100,PUT
1582,ase_pt_90b15fbbc1784cbe,103.7500,PUT
1583,ase_pt_90b15fbbc1784cbe,107.9100,PUT
1584,ase_pt_4a739bd10d40478e,106.3700,PUT
1585,ase_pt_4a739bd10d40478e,109.7300,PUT
1586,ase_pt_adbf72e54bee4e93,100.3700,PUT
1587,ase_pt_adbf72e54bee4e93,102.5800,PUT
1588,ase_pt_51aca08bd0af4f10,100.3700,PUT
1589,ase_pt_51aca08bd0af4f10,109.7300,PUT
1590,ase_pt_25af5afd3fb64392,96.9500,PUT
1591,ase_pt_25af5afd3fb64392,117.4200,PUT
1592,ase_pt_9718d1dd9d2d406c,105.0000,PUT
1593,ase_pt_9718d1dd9d2d406c,109.7300,PUT
1594,ase_pt_b3196782bca54c2f,100.3700,PUT
1595,ase_pt_b3196782bca54c2f,107.3800,PUT
1596,ase_pt_1a312a5f3dae490c,100.3700,CALL
1597,ase_pt_1a312a5f3dae490c,105.0000,CALL
1598,ase_pt_1a312a5f3dae490c,103.7500,PUT
1599,ase_pt_1a312a5f3dae490c,107.9100,PUT
1600,ase_pt_b78de49d410c4b6a,100.3700,PUT
1601,ase_pt_b78de49d410c4b6a,105.0000,PUT
1602,ase_pt_b78de49d410c4b6a,103.7500,CALL
1603,ase_pt_b78de49d410c4b6a,107.9100,CALL
1604,ase_pt_eaf300904a6b46b0,100.3700,CALL
1605,ase_pt_eaf300904a6b46b0,100.7400,CALL
1606,ase_pt_9c7a74fa838e4e13,100.3700,PUT
1607,ase_pt_9c7a74fa838e4e13,100.7400,PUT
1608,ase_pt_8b4dd53a96554dfd,97.1000,CALL
1609,ase_pt_8b4dd53a96554dfd,96.1300,CALL
1610,ase_pt_1ecbc30e80024867,105.0000,CALL
1611,ase_pt_1ecbc30e80024867,107.3800,CALL
1612,ase_pt_b0b1fcb3e5e440bf,105.0000,CALL
1613,ase_pt_b0b1fcb3e5e440bf,107.3800,CALL
1614,ase_pt_b0b1fcb3e5e440bf,105.0000,PUT
1615,ase_pt_b0b1fcb3e5e440bf,107.3800,PUT
1616,ase_pt_e94e06bd9ba64a13,100.3700,CALL
1617,ase_pt_e94e06bd9ba64a13,100.7400,CALL
1618,ase_pt_9f6f3232705d4af8,100.5600,CALL
1619,ase_pt_9f6f3232705d4af8,104.6000,CALL
1620,ase_pt_d9415203c20b46f6,100.5600,PUT
1621,ase_pt_d9415203c20b46f6,104.6000,PUT
1622,ase_pt_12552ba816c647a6,100.7400,CALL
1623,ase_pt_12552ba816c647a6,105.0000,CALL
1624,ase_pt_8c79bccb949e4c7e,97.6900,CALL
1625,ase_pt_8c79bccb949e4c7e,105.0000,CALL
1626,ase_pt_4a733320cf6c430b,97.6900,PUT
1627,ase_pt_4a733320cf6c430b,105.0000,PUT
1628,ase_pt_9c780403c45a475f,100.7400,CALL
1629,ase_pt_9c780403c45a475f,102.5800,CALL
1630,ase_pt_95154129d2f04501,100.7400,CALL
1631,ase_pt_95154129d2f04501,105.0000,CALL
1632,ase_pt_9d28f94eaeaf4126,105.5800,CALL
1633,ase_pt_9d28f94eaeaf4126,107.9100,CALL
1634,ase_pt_9d28f94eaeaf4126,105.5800,PUT
1635,ase_pt_9d28f94eaeaf4126,107.9100,PUT
1636,ase_pt_c66cffc7f7554a9e,89.3800,CALL
1637,ase_pt_c66cffc7f7554a9e,105.0000,CALL
1638,ase_pt_685e2dc764044b0a,89.3800,PUT
1639,ase_pt_685e2dc764044b0a,105.0000,PUT
1640,ase_pt_abd22434ae404043,100.7400,CALL
1641,ase_pt_abd22434ae404043,102.5800,CALL
1642,ase_pt_071dfaed07c840a7,100.7400,CALL
1643,ase_pt_071dfaed07c840a7,107.9100,CALL
1644,ase_pt_f02c2b0e4ea846d5,100.7400,PUT
1645,ase_pt_f02c2b0e4ea846d5,107.9100,PUT
1646,ase_pt_ad40ee17f4b24319,100.7400,CALL
1647,ase_pt_ad40ee17f4b24319,100.3700,CALL
1648,ase_pt_ad40ee17f4b24319,100.7400,PUT
1649,ase_pt_ad40ee17f4b24319,100.3700,PUT
1650,ase_pt_25c87bb09bcb4d9e,97.3700,CALL
1651,ase_pt_25c87bb09bcb4d9e,105.0000,CALL
1652,ase_pt_a177f80b7b324348,100.3700,CALL
1653,ase_pt_a177f80b7b324348,100.3700,PUT
1654,ase_pt_5f73e4e368ee4c19,106.3700,CALL
1655,ase_pt_5f73e4e368ee4c19,106.3700,PUT
1656,ase_pt_0dc66601fbd449ff,100.3700,CALL
1657,ase_pt_0dc66601fbd449ff,100.3700,PUT
1658,ase_pt_693ad4c178f244e6,100.3700,CALL
1659,ase_pt_693ad4c178f244e6,100.3700,PUT
1660,ase_pt_9ad847fa6c644d6e,100.3700,CALL
1661,ase_pt_9ad847fa6c644d6e,100.3700,PUT
1662,ase_pt_9ad847fa6c644d6e,107.9100,CALL
1663,ase_pt_9ad847fa6c644d6e,107.9100,PUT
1664,ase_pt_9304bdbefbc643c7,100.3700,CALL
1665,ase_pt_9304bdbefbc643c7,100.3700,PUT
1666,ase_pt_9304bdbefbc643c7,103.7500,CALL
1667,ase_pt_9304bdbefbc643c7,103.7500,PUT
1668,ase_pt_4bc71f3c83f84bc1,100.3700,CALL
1669,ase_pt_4bc71f3c83f84bc1,100.7400,CALL
1670,ase_pt_4bc71f3c83f84bc1,100.3700,PUT
1671,ase_pt_4bc71f3c83f84bc1,100.7400,PUT
1672,ase_pt_971b825f23974ec3,107.3800,CALL
1673,ase_pt_971b825f23974ec3,107.9100,CALL
1674,ase_pt_971b825f23974ec3,107.3800,PUT
1675,ase_pt_971b825f23974ec3,107.9100,PUT
1676,ase_pt_23883886b1684ced,99.2900,CALL
1677,ase_pt_23883886b1684ced,100.3700,CALL
1678,ase_pt_23883886b1684ced,101.4600,CALL
1679,ase_pt_7fdb187c20744630,99.2900,PUT
1680,ase_pt_7fdb187c20744630,100.3700,PUT
1681,ase_pt_7fdb187c20744630,101.4600,PUT
1682,ase_pt_75bb9bbffddc42a9,106.3700,CALL
1683,ase_pt_75bb9bbffddc42a9,100.3700,CALL
1684,ase_pt_75bb9bbffddc42a9,100.3700,PUT
1685,ase_pt_75bb9bbffddc42a9,106.3700,PUT
1686,ase_pt_48c41c48d3a14ba2,99.2900,CALL
1687,ase_pt_48c41c48d3a14ba2,100.3700,CALL
1688,ase_pt_48c41c48d3a14ba2,103.7500,CALL
1689,ase_pt_f13c06fdca6c4252,99.2900,PUT
1690,ase_pt_f13c06fdca6c4252,100.3700,PUT
1691,ase_pt_f13c06fdca6c4252,103.7500,PUT
1692,ase_pt_0b933a575f704d7e,99.2900,CALL
1693,ase_pt_0b933a575f704d7e,100.3700,CALL
1694,ase_pt_0b933a575f704d7e,102.5800,CALL
1695,ase_pt_ddaaad97b7254e99,99.2900,CALL
1696,ase_pt_ddaaad97b7254e99,101.4600,CALL
1697,ase_pt_ddaaad97b7254e99,105.0000,CALL
1698,ase_pt_857897d4d0ff4f19,97.1000,CALL
1699,ase_pt_857897d4d0ff4f19,100.3700,CALL
1700,ase_pt_857897d4d0ff4f19,103.7500,CALL
1701,ase_pt_758e90c2983f47df,99.9400,CALL
1702,ase_pt_758e90c2983f47df,100.3700,CALL
1703,ase_pt_758e90c2983f47df,100.8000,CALL
1704,ase_pt_19fd1a1afed14598,99.2900,CALL
1705,ase_pt_19fd1a1afed14598,100.3700,CALL
1706,ase_pt_19fd1a1afed14598,101.4600,CALL
1707,ase_pt_19fd1a1afed14598,99.2900,PUT
1708,ase_pt_19fd1a1afed14598,100.3700,PUT
1709,ase_pt_19fd1a1afed14598,101.4600,PUT
1710,ase_pt_a1d17b4de5fb4ab9,100.7400,CALL
1711,ase_pt_a1d17b4de5fb4ab9,100.3700,CALL
1712,ase_pt_a1d17b4de5fb4ab9,101.1200,CALL
1713,ase_pt_69d1459f2919466e,99.2900,CALL
1714,ase_pt_69d1459f2919466e,100.3700,CALL
1715,ase_pt_69d1459f2919466e,102.5800,CALL
1716,ase_pt_e1b41c6235bb41f8,109.7300,PUT
1717,ase_pt_e1b41c6235bb41f8,105.0000,PUT
1718,ase_pt_e1b41c6235bb41f8,105.0000,CALL
1719,ase_pt_e1b41c6235bb41f8,109.7300,CALL
1720,ase_pt_2611a56fa69b4883,107.9100,PUT
1721,ase_pt_2611a56fa69b4883,103.7500,PUT
1722,ase_pt_2611a56fa69b4883,103.7500,CALL
1723,ase_pt_2611a56fa69b4883,107.9100,CALL
1724,ase_pt_7551bc0b96784b8d,113.2600,PUT
1725,ase_pt_7551bc0b96784b8d,107.9100,PUT
1726,ase_pt_7551bc0b96784b8d,107.9100,CALL
1727,ase_pt_7551bc0b96784b8d,113.2600,CALL
1728,ase_pt_06edc199b341480c,109.7300,PUT
1729,ase_pt_06edc199b341480c,105.0000,PUT
1730,ase_pt_06edc199b341480c,105.0000,CALL
1731,ase_pt_06edc199b341480c,109.7300,CALL
1732,ase_pt_c13e4aa9be584415,112.0700,PUT
1733,ase_pt_c13e4aa9be584415,106.3700,PUT
1734,ase_pt_c13e4aa9be584415,105.0000,CALL
1735,ase_pt_c13e4aa9be584415,107.9100,CALL
1736,ase_pt_8f40bc8450a040f2,112.0700,PUT
1737,ase_pt_8f40bc8450a040f2,107.9100,PUT
1738,ase_pt_8f40bc8450a040f2,103.7500,CALL
1739,ase_pt_8f40bc8450a040f2,107.9100,CALL
1740,ase_pt_937913978a7345bf,112.0700,PUT
1741,ase_pt_937913978a7345bf,106.3700,PUT
1742,ase_pt_937913978a7345bf,106.3700,CALL
1743,ase_pt_937913978a7345bf,112.0700,CALL
1744,ase_pt_937913978a7345bf,105.0000,PUT
1745,ase_pt_937913978a7345bf,102.5800,PUT
1746,ase_pt_937913978a7345bf,102.5800,CALL
1747,ase_pt_937913978a7345bf,105.0000,CALL
1748,ase_pt_f44fe45a5946442a,107.9100,PUT
1749,ase_pt_f44fe45a5946442a,103.7500,PUT
1750,ase_pt_f44fe45a5946442a,106.3700,CALL
1751,ase_pt_f44fe45a5946442a,112.0700,CALL
1752,ase_pt_458f750d5f74431b,109.7300,PUT
1753,ase_pt_458f750d5f74431b,105.0000,PUT
1754,ase_pt_458f750d5f74431b,105.0000,CALL
1755,ase_pt_458f750d5f74431b,109.7300,CALL
1756,ase_pt_01cb82e33a8c4e04,112.0700,PUT
1757,ase_pt_01cb82e33a8c4e04,106.3700,PUT
1758,ase_pt_01cb82e33a8c4e04,106.3700,CALL
1759,ase_pt_01cb82e33a8c4e04,112.0700,CALL
1760,ase_pt_bfcbb0e9be454d9a,112.0700,PUT
1761,ase_pt_bfcbb0e9be454d9a,107.9100,PUT
1762,ase_pt_bfcbb0e9be454d9a,107.9100,CALL
1763,ase_pt_bfcbb0e9be454d9a,112.0700,CALL
1764,ase_pt_856dbff788e84c4c,100.3700,PUT
1765,ase_pt_856dbff788e84c4c,100.3700,CALL
1766,ase_pt_856dbff788e84c4c,109.7300,PUT
1767,ase_pt_856dbff788e84c4c,109.7300,CALL
1768,ase_pt_a14c917b2b5f4bac,100.3700,CALL
1769,ase_pt_a14c917b2b5f4bac,105.0000,CALL
1770,ase_pt_19ab29c2e07f4f23,100.3700,PUT
1771,ase_pt_19ab29c2e07f4f23,105.0000,PUT
1772,ase_pt_9e412b9c46f64e91,99.2900,CALL
1773,ase_pt_9e412b9c46f64e91,103.7500,CALL
1774,ase_pt_9e412b9c46f64e91,107.9100,CALL
1775,ase_pt_d5cd7abcf3714a9e,99.2900,PUT
1776,ase_pt_d5cd7abcf3714a9e,103.7500,PUT
1777,ase_pt_d5cd7abcf3714a9e,107.9100,PUT
1778,ase_pt_5d288026450343df,105.0000,PUT
1779,ase_pt_5d288026450343df,109.7300,PUT
1780,ase_pt_5d288026450343df,105.0000,CALL
1781,ase_pt_5d288026450343df,109.7300,CALL
1782,ase_pt_471b2b947e7240f9,107.9100,CALL
1783,ase_pt_471b2b947e7240f9,100.3700,CALL
1784,ase_pt_471b2b947e7240f9,100.3700,PUT
1785,ase_pt_471b2b947e7240f9,107.9100,PUT
1786,ase_pt_efb8edaa521b47e8,107.9100,CALL
1787,ase_pt_efb8edaa521b47e8,100.3700,CALL
1788,ase_pt_efb8edaa521b47e8,100.3700,PUT
1789,ase_pt_efb8edaa521b47e8,107.9100,PUT
1790,ase_pt_c1e850d101f94cfc,112.0700,PUT
1791,ase_pt_c1e850d101f94cfc,115.6200,PUT
1792,ase_pt_c1c2c821260347b3,109.7300,PUT
1793,ase_pt_c1c2c821260347b3,115.6200,PUT
1794,ase_pt_102122e7c9aa4c81,100.3700,CALL
1795,ase_pt_102122e7c9aa4c81,105.0000,CALL
1796,ase_pt_102122e7c9aa4c81,105.0000,PUT
1797,ase_pt_102122e7c9aa4c81,109.7300,PUT
1798,ase_pt_da861c9b34664bdb,103.7500,CALL
1799,ase_pt_da861c9b34664bdb,103.7500,PUT
1800,ase_pt_da861c9b34664bdb,109.7300,CALL
1801,ase_pt_da861c9b34664bdb,109.7300,PUT
1802,ase_pt_c5fdce8b34414e05,100.3700,CALL
1803,ase_pt_c5fdce8b34414e05,100.3700,PUT
1804,ase_pt_afb8e8c13d074159,100.7400,CALL
1805,ase_pt_afb8e8c13d074159,100.3700,CALL
1806,ase_pt_1bc8f735bf054b14,100.3700,CALL
1807,ase_pt_1bc8f735bf054b14,100.3700,PUT
1808,ase_pt_e765019aac214b30,106.3700,CALL
1809,ase_pt_e765019aac214b30,106.3700,PUT
1810,ase_pt_11a533f7ddb84c21,99.2900,CALL
1811,ase_pt_11a533f7ddb84c21,100.3700,CALL
1812,ase_pt_11a533f7ddb84c21,102.5800,CALL
1813,ase_pt_44733944cf074383,112.0700,PUT
1814,ase_pt_44733944cf074383,106.3700,PUT
1815,ase_pt_44733944cf074383,106.3700,CALL
1816,ase_pt_44733944cf074383,112.0700,CALL
1817,ase_pt_87f340e043e5485d,100.7400,CALL
1818,ase_pt_87f340e043e5485d,100.3700,CALL
1819,ase_pt_f3bb6a0a294543f3,109.7300,PUT
1820,ase_pt_f3bb6a0a294543f3,105.0000,PUT
1821,ase_pt_f3bb6a0a294543f3,105.0000,CALL
1822,ase_pt_f3bb6a0a294543f3,109.7300,CALL
1823,ase_pt_f1c574b9890e4d08,100.3700,CALL
1824,ase_pt_f1c574b9890e4d08,105.0000,CALL
1825,ase_pt_7c3c312e45784293,99.2900,CALL
1826,ase_pt_7c3c312e45784293,100.3700,CALL
1827,ase_pt_7c3c312e45784293,101.4600,CALL
1828,ase_pt_8866dcbf077e4891,107.9100,CALL
1829,ase_pt_8866dcbf077e4891,100.3700,CALL
1830,ase_pt_8866dcbf077e4891,100.3700,PUT
1831,ase_pt_8866dcbf077e4891,107.9100,PUT
1832,ase_pt_ae94e90407ed4ee8,112.0700,PUT
1833,ase_pt_ae94e90407ed4ee8,107.9100,PUT
1834,ase_pt_ae94e90407ed4ee8,107.9100,CALL
1835,ase_pt_ae94e90407ed4ee8,112.0700,CALL
1836,ase_pt_6e3199cc0c054c4a,107.9100,CALL
1837,ase_pt_6e3199cc0c054c4a,107.9100,PUT
1838,ase_pt_82b4b4830f9b44d1,105.0000,PUT
1839,ase_pt_82b4b4830f9b44d1,112.0700,PUT
1840,ase_pt_085f5f6f88514de6,105.0000,CALL
1841,ase_pt_f850c3bdc79c409b,98.0000,CALL
1842,ase_pt_f850c3bdc79c409b,104.0000,CALL
1843,ase_pt_e0d7f801595e436e,91.0000,PUT
1844,ase_pt_e0d7f801595e436e,95.0000,PUT
1845,ase_pt_e0d7f801595e436e,105.0000,CALL
1846,ase_pt_e0d7f801595e436e,109.0000,CALL
1847,ase_pt_5512d71f7e0c419d,97.0000,CALL
1848,ase_pt_5512d71f7e0c419d,102.0000,CALL
1849,ase_pt_5512d71f7e0c419d,103.0000,CALL
1850,ase_pt_5512d71f7e0c419d,108.0000,CALL
1851,ase_pt_5512d71f7e0c419d,100.0000,PUT
1852,ase_pt_9193accc15f84997,96.0000,CALL
1853,ase_pt_9193accc15f84997,100.0000,CALL
1854,ase_pt_9193accc15f84997,104.0000,CALL
1855,ase_pt_9193accc15f84997,104.0000,PUT
1856,ase_pt_9193accc15f84997,100.0000,PUT
1857,ase_pt_9193accc15f84997,96.0000,PUT
1858,ase_pt_0910e43b7e134256,87.0000,PUT
1859,ase_pt_0910e43b7e134256,92.0000,PUT
1860,ase_pt_0910e43b7e134256,108.0000,CALL
1861,ase_pt_0910e43b7e134256,113.0000,CALL
1862,ase_pt_0910e43b7e134256,93.0000,PUT
1863,ase_pt_0910e43b7e134256,98.0000,PUT
1864,ase_pt_0910e43b7e134256,102.0000,CALL
1865,ase_pt_0910e43b7e134256,107.0000,CALL
1866,ase_pt_d65d6f9ae7c349d2,102.5800,CALL
1867,ase_pt_32ac03879c054b1d,102.5800,PUT
1868,ase_pt_b52bfbe48bc7409c,89.3800,CALL
1869,ase_pt_1ea1196300224d4b,89.3800,PUT
1870,ase_pt_6c35449f5e404fff,93.3600,CALL
1871,ase_pt_2c74697a3b3b4846,93.3600,PUT
1872,ase_pt_835d7f1f28f84c85,89.3800,CALL
1873,ase_pt_835d7f1f28f84c85,105.0000,CALL
1874,ase_pt_b19c89664d8d4c91,89.3800,PUT
1875,ase_pt_b19c89664d8d4c91,105.0000,PUT
1876,ase_pt_c10d6a979ce8484c,100.3700,CALL
1877,ase_pt_c10d6a979ce8484c,105.0000,CALL
1878,ase_pt_8dc0c46744d64953,97.1000,CALL
1879,ase_pt_8dc0c46744d64953,100.3700,CALL
1880,ase_pt_e27c631c24c34820,103.7500,CALL
1881,ase_pt_e27c631c24c34820,107.9100,CALL
1882,ase_pt_7973611a7c8d4405,103.7500,CALL
1883,ase_pt_7973611a7c8d4405,107.9100,CALL
1884,ase_pt_78a93830b36e4989,106.3700,CALL
1885,ase_pt_78a93830b36e4989,109.7300,CALL
1886,ase_pt_40a66873201c42c8,100.3700,CALL
1887,ase_pt_40a66873201c42c8,102.5800,CALL
1888,ase_pt_6cbd35962d814902,100.3700,CALL
1889,ase_pt_6cbd35962d814902,109.7300,CALL
1890,ase_pt_90ec6ab58d4a433f,96.9500,CALL
1891,ase_pt_90ec6ab58d4a433f,117.4200,CALL
1892,ase_pt_745a857919564dfc,105.0000,CALL
1893,ase_pt_745a857919564dfc,109.7300,CALL
1894,ase_pt_952d56fbc7614422,100.3700,CALL
1895,ase_pt_952d56fbc7614422,107.3800,CALL
1896,ase_pt_36e8e261e3e1469f,100.3700,PUT
1897,ase_pt_36e8e261e3e1469f,105.0000,PUT
1898,ase_pt_5b47757a95a44adf,97.1000,PUT
1899,ase_pt_5b47757a95a44adf,100.3700,PUT
1900,ase_pt_4ee635f1de7648c7,103.7500,PUT
1901,ase_pt_4ee635f1de7648c7,107.9100,PUT
1902,ase_pt_24a77f31cca74e21,103.7500,PUT
1903,ase_pt_24a77f31cca74e21,107.9100,PUT
1904,ase_pt_45c6ec985311418b,106.3700,PUT
1905,ase_pt_45c6ec985311418b,109.7300,PUT
1906,ase_pt_11864dfe6e164f25,100.3700,PUT
1907,ase_pt_11864dfe6e164f25,102.5800,PUT
1908,ase_pt_f57567ca8d45430f,100.3700,PUT
1909,ase_pt_f57567ca8d45430f,109.7300,PUT
1910,ase_pt_d69231f049ab4610,96.9500,PUT
1911,ase_pt_d69231f049ab4610,117.4200,PUT
1912,ase_pt_f3ac3c34466c4fa7,105.0000,PUT
1913,ase_pt_f3ac3c34466c4fa7,109.7300,PUT
1914,ase_pt_fc496f6591134f0d,100.3700,PUT
1915,ase_pt_fc496f6591134f0d,107.3800,PUT
1916,ase_pt_c319fad03c394a4c,100.3700,CALL
1917,ase_pt_c319fad03c394a4c,105.0000,CALL
1918,ase_pt_c319fad03c394a4c,103.7500,PUT
1919,ase_pt_c319fad03c394a4c,107.9100,PUT
1920,ase_pt_3159c7198f9847ca,100.3700,PUT
1921,ase_pt_3159c7198f9847ca,105.0000,PUT
1922,ase_pt_3159c7198f9847ca,103.7500,CALL
1923,ase_pt_3159c7198f9847ca,107.9100,CALL
1924,ase_pt_8ed093812bf24ba3,100.3700,CALL
1925,ase_pt_8ed093812bf24ba3,100.7400,CALL
1926,ase_pt_d87d772111f84a26,100.3700,PUT
1927,ase_pt_d87d772111f84a26,100.7400,PUT
1928,ase_pt_0341f5cb79124671,97.1000,CALL
1929,ase_pt_0341f5cb79124671,96.1300,CALL
