id,paper_trade_id,asset_type,buy_or_sell,mid,strike,expiration
2100,ase_pt_41a973774616430c,CALL,SHORT,1.5664,105.0000,2026-08-21
2103,ase_pt_b18fa90299b1435f,CALL,SHORT,3.2547,100.3700,2026-08-21
2104,ase_pt_b18fa90299b1435f,PUT,SHORT,3.6247,100.3700,2026-08-21
2106,ase_pt_afbccbf809824372,CALL,SHORT,0.9215,107.9100,2026-08-21
2109,ase_pt_afbccbf809824372,PUT,SHORT,8.8315,107.9100,2026-08-21
2111,ase_pt_98831dcb66714fbe,PUT,SHORT,15.7942,115.6200,2026-08-21
2113,ase_pt_52ee7c4cf21442b2,PUT,SHORT,15.7942,115.6200,2026-08-21
2115,ase_pt_13f1551ef56f423a,CALL,SHORT,1.5664,105.0000,2026-08-21
2116,ase_pt_13f1551ef56f423a,PUT,SHORT,6.5664,105.0000,2026-08-21
2118,ase_pt_668c2de047b24014,CALL,SHORT,1.9345,103.7500,2026-08-21
2119,ase_pt_668c2de047b24014,PUT,SHORT,5.6845,103.7500,2026-08-21
2125,ase_pt_deec57d13d8148c3,CALL,SHORT,3.2547,100.3700,2026-08-21
2131,ase_pt_3fc17c17f0ee41d0,CALL,SHORT,3.2547,100.3700,2026-08-21
2134,ase_pt_8e69571ed93942dd,PUT,SHORT,7.5986,106.3700,2026-08-21
2135,ase_pt_8e69571ed93942dd,CALL,SHORT,1.2286,106.3700,2026-08-21
2138,ase_pt_ba237dbdad944b8b,CALL,SHORT,3.2547,100.3700,2026-08-21
2140,ase_pt_8c37415feac34594,PUT,SHORT,6.5664,105.0000,2026-08-21
2141,ase_pt_8c37415feac34594,CALL,SHORT,1.5664,105.0000,2026-08-21
2144,ase_pt_e68147c53ad64379,CALL,SHORT,1.5664,105.0000,2026-08-21
2146,ase_pt_ad101c6b69114db6,CALL,SHORT,3.2547,100.3700,2026-08-21
2149,ase_pt_b816b72e7a2f46dc,CALL,SHORT,3.2547,100.3700,2026-08-21
2150,ase_pt_b816b72e7a2f46dc,PUT,SHORT,3.6247,100.3700,2026-08-21
2153,ase_pt_9403ce850be042b9,PUT,SHORT,8.8315,107.9100,2026-08-21
2154,ase_pt_9403ce850be042b9,CALL,SHORT,0.9215,107.9100,2026-08-21
2159,ase_pt_746387e359af4fd9,PUT,SHORT,12.4628,112.0700,2026-08-21
2162,ase_pt_4a4131e4b37349c8,CALL,SHORT,1.8561,104.0000,2026-08-21
2164,ase_pt_a96a5356fe294b6a,PUT,SHORT,1.4216,95.0000,2026-08-21
2165,ase_pt_a96a5356fe294b6a,CALL,SHORT,1.5664,105.0000,2026-08-21
2168,ase_pt_0dd30d7452624163,CALL,SHORT,2.5558,102.0000,2026-08-21
2170,ase_pt_0dd30d7452624163,CALL,SHORT,0.9057,108.0000,2026-08-21
2173,ase_pt_9bb6a291e8394a63,CALL,SHORT,3.4301,100.0000,2026-08-21
2176,ase_pt_9bb6a291e8394a63,PUT,SHORT,3.4301,100.0000,2026-08-21
2179,ase_pt_3f2458b9297a4ad0,PUT,SHORT,0.7278,92.0000,2026-08-21
2180,ase_pt_3f2458b9297a4ad0,CALL,SHORT,0.9057,108.0000,2026-08-21
2183,ase_pt_3f2458b9297a4ad0,PUT,SHORT,2.4890,98.0000,2026-08-21
2184,ase_pt_3f2458b9297a4ad0,CALL,SHORT,2.5558,102.0000,2026-08-21
