id,paper_trade_id,asset_type,buy_or_sell,mid,strike,expiration,ratio,delta
808,ase_pt_e0843e5730d14f6a,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
809,ase_pt_e0843e5730d14f6a,PUT,LONG,5.2463,100.7400,2026-09-18,1,-0.5000
810,ase_pt_24c4ba6f47cb4240,CALL,SHORT,5.0262,97.1000,2026-08-21,1,0.6500
811,ase_pt_24c4ba6f47cb4240,CALL,LONG,6.9385,96.1300,2026-09-18,1,0.6500
812,ase_pt_55f2879c9c234ae8,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
813,ase_pt_55f2879c9c234ae8,CALL,LONG,2.1747,107.3800,2026-09-18,1,0.3000
814,ase_pt_7904fd855b78444d,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
815,ase_pt_7904fd855b78444d,CALL,LONG,2.1747,107.3800,2026-09-18,1,0.3000
816,ase_pt_7904fd855b78444d,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
817,ase_pt_7904fd855b78444d,PUT,LONG,9.5547,107.3800,2026-09-18,1,-0.3000
818,ase_pt_53fd94a5236f4933,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
819,ase_pt_53fd94a5236f4933,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
820,ase_pt_04f4c3ecbe4a4039,CALL,SHORT,3.9381,100.5600,2026-09-18,1,0.5000
821,ase_pt_04f4c3ecbe4a4039,CALL,LONG,10.0335,104.6000,2027-07-16,1,0.5000
822,ase_pt_b70d6af2f94d4814,PUT,SHORT,4.4981,100.5600,2026-09-18,1,-0.5000
823,ase_pt_b70d6af2f94d4814,PUT,LONG,14.6335,104.6000,2027-07-16,1,-0.5000
824,ase_pt_a36cd5a474524c44,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
825,ase_pt_a36cd5a474524c44,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
826,ase_pt_94869ecb05004e5d,CALL,LONG,6.0365,97.6900,2026-09-18,1,0.6000
827,ase_pt_94869ecb05004e5d,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
828,ase_pt_68eeb4f5c58f48cd,PUT,LONG,3.7265,97.6900,2026-09-18,1,-0.6000
829,ase_pt_68eeb4f5c58f48cd,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
830,ase_pt_3fea564c077e49df,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
831,ase_pt_3fea564c077e49df,CALL,SHORT,2.3356,102.5800,2026-08-21,1,0.4000
832,ase_pt_751823b026db4dd0,CALL,SHORT,4.5063,100.7400,2026-09-18,1,0.5000
833,ase_pt_751823b026db4dd0,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
834,ase_pt_34b7749cae3b494d,CALL,LONG,2.6826,105.5800,2026-09-18,1,0.3500
835,ase_pt_34b7749cae3b494d,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
836,ase_pt_34b7749cae3b494d,PUT,LONG,8.2626,105.5800,2026-09-18,1,-0.3500
837,ase_pt_34b7749cae3b494d,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
838,ase_pt_6bb95b5aa7244b82,CALL,LONG,17.3751,89.3800,2027-07-16,1,0.7000
839,ase_pt_6bb95b5aa7244b82,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
840,ase_pt_df9ef3680a77413b,PUT,LONG,6.7551,89.3800,2027-07-16,1,-0.7000
841,ase_pt_df9ef3680a77413b,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
842,ase_pt_0fd2fff6f13649d5,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
843,ase_pt_0fd2fff6f13649d5,CALL,SHORT,2.3356,102.5800,2026-08-21,1,0.4000
844,ase_pt_0ec22af1f8694c35,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
845,ase_pt_0ec22af1f8694c35,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
846,ase_pt_78bec6a96d964fd6,PUT,LONG,5.2463,100.7400,2026-09-18,1,-0.5000
847,ase_pt_78bec6a96d964fd6,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
848,ase_pt_f524316759cb4ded,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
849,ase_pt_f524316759cb4ded,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
850,ase_pt_f524316759cb4ded,PUT,LONG,5.2463,100.7400,2026-09-18,1,-0.5000
851,ase_pt_f524316759cb4ded,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
852,ase_pt_155673414d9c4237,CALL,LONG,7.2678,97.3700,2026-10-16,1,0.6000
853,ase_pt_155673414d9c4237,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
854,ase_pt_492673dfeb9d4bb4,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
855,ase_pt_492673dfeb9d4bb4,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
856,ase_pt_e8daada75c2d4937,CALL,LONG,1.2286,106.3700,2026-08-21,1,0.2500
857,ase_pt_e8daada75c2d4937,PUT,LONG,7.5986,106.3700,2026-08-21,1,-0.2500
858,ase_pt_bb16728c9ab74c57,CALL,LONG,3.2547,100.3700,2026-08-21,2,0.5000
859,ase_pt_bb16728c9ab74c57,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
860,ase_pt_dda2c92bd3bf4532,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
861,ase_pt_dda2c92bd3bf4532,PUT,LONG,3.6247,100.3700,2026-08-21,2,-0.5000
862,ase_pt_6380627d787b417b,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
863,ase_pt_6380627d787b417b,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
864,ase_pt_6380627d787b417b,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
865,ase_pt_6380627d787b417b,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
866,ase_pt_989392eefb9541f2,CALL,LONG,3.2547,100.3700,2026-08-21,2,0.5000
867,ase_pt_989392eefb9541f2,PUT,LONG,3.6247,100.3700,2026-08-21,2,-0.5000
868,ase_pt_989392eefb9541f2,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
869,ase_pt_989392eefb9541f2,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
870,ase_pt_c15348efbf064e5a,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
871,ase_pt_c15348efbf064e5a,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
872,ase_pt_c15348efbf064e5a,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
873,ase_pt_c15348efbf064e5a,PUT,LONG,5.2463,100.7400,2026-09-18,1,-0.5000
874,ase_pt_1efc5e19f4d2470b,CALL,LONG,2.1747,107.3800,2026-09-18,1,0.3000
875,ase_pt_1efc5e19f4d2470b,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
876,ase_pt_1efc5e19f4d2470b,PUT,LONG,9.5547,107.3800,2026-09-18,1,-0.3000
877,ase_pt_1efc5e19f4d2470b,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
878,ase_pt_83d56a0a0f0f40a3,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
879,ase_pt_83d56a0a0f0f40a3,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
880,ase_pt_83d56a0a0f0f40a3,CALL,LONG,2.7741,101.4600,2026-08-21,1,0.4500
881,ase_pt_7d604ae2b8b84008,PUT,LONG,3.0747,99.2900,2026-08-21,1,-0.5500
882,ase_pt_7d604ae2b8b84008,PUT,SHORT,3.6247,100.3700,2026-08-21,2,-0.5000
883,ase_pt_7d604ae2b8b84008,PUT,LONG,4.2341,101.4600,2026-08-21,1,-0.4500
884,ase_pt_5531bb51b3f046e0,CALL,LONG,1.2286,106.3700,2026-08-21,1,0.2500
885,ase_pt_5531bb51b3f046e0,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
886,ase_pt_5531bb51b3f046e0,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
887,ase_pt_5531bb51b3f046e0,PUT,LONG,7.5986,106.3700,2026-08-21,1,-0.2500
888,ase_pt_bb138449b1884e36,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
889,ase_pt_bb138449b1884e36,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
890,ase_pt_bb138449b1884e36,CALL,LONG,1.9345,103.7500,2026-08-21,1,0.3500
891,ase_pt_848e090753ce4b78,PUT,LONG,3.0747,99.2900,2026-08-21,1,-0.5500
892,ase_pt_848e090753ce4b78,PUT,SHORT,3.6247,100.3700,2026-08-21,2,-0.5000
893,ase_pt_848e090753ce4b78,PUT,LONG,5.6845,103.7500,2026-08-21,1,-0.3500
894,ase_pt_c7352c9de31649d5,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
895,ase_pt_c7352c9de31649d5,CALL,SHORT,3.2547,100.3700,2026-08-21,3,0.5000
896,ase_pt_c7352c9de31649d5,CALL,LONG,2.3356,102.5800,2026-08-21,2,0.4000
897,ase_pt_63167d95b92d46a9,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
898,ase_pt_63167d95b92d46a9,CALL,SHORT,2.7741,101.4600,2026-08-21,2,0.4500
899,ase_pt_63167d95b92d46a9,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
900,ase_pt_4e005621b9684abd,CALL,LONG,5.0262,97.1000,2026-08-21,1,0.6500
901,ase_pt_4e005621b9684abd,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
902,ase_pt_4e005621b9684abd,CALL,LONG,1.9345,103.7500,2026-08-21,1,0.3500
903,ase_pt_03849d666efe4824,CALL,LONG,3.4592,99.9400,2026-08-21,1,0.5200
904,ase_pt_03849d666efe4824,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
905,ase_pt_03849d666efe4824,CALL,LONG,3.0586,100.8000,2026-08-21,1,0.4800
906,ase_pt_e7742d0825944040,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
907,ase_pt_e7742d0825944040,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
908,ase_pt_e7742d0825944040,CALL,LONG,2.7741,101.4600,2026-08-21,1,0.4500
909,ase_pt_e7742d0825944040,PUT,LONG,3.0747,99.2900,2026-08-21,1,-0.5500
910,ase_pt_e7742d0825944040,PUT,SHORT,3.6247,100.3700,2026-08-21,2,-0.5000
911,ase_pt_e7742d0825944040,PUT,LONG,4.2341,101.4600,2026-08-21,1,-0.4500
912,ase_pt_8dbc75e418544b88,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
913,ase_pt_8dbc75e418544b88,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
914,ase_pt_8dbc75e418544b88,CALL,LONG,5.4274,101.1200,2026-10-16,1,0.5000
915,ase_pt_c45fec7c13434445,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
916,ase_pt_c45fec7c13434445,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
917,ase_pt_c45fec7c13434445,CALL,LONG,2.3356,102.5800,2026-08-21,1,0.4000
918,ase_pt_0e5e83ab54cb4538,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
919,ase_pt_0e5e83ab54cb4538,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
920,ase_pt_0e5e83ab54cb4538,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
921,ase_pt_0e5e83ab54cb4538,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
922,ase_pt_ff3f24f24b8e45f4,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
923,ase_pt_ff3f24f24b8e45f4,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
924,ase_pt_ff3f24f24b8e45f4,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
925,ase_pt_ff3f24f24b8e45f4,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
926,ase_pt_762319e20bcf4980,PUT,LONG,13.5617,113.2600,2026-08-21,1,-0.0800
927,ase_pt_762319e20bcf4980,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
928,ase_pt_762319e20bcf4980,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
929,ase_pt_762319e20bcf4980,CALL,LONG,0.3017,113.2600,2026-08-21,1,0.0800
930,ase_pt_c5e54d1c2fad41cc,PUT,SHORT,10.3732,109.7300,2026-08-21,1,-0.1500
931,ase_pt_c5e54d1c2fad41cc,PUT,LONG,6.5664,105.0000,2026-08-21,1,-0.3000
932,ase_pt_c5e54d1c2fad41cc,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
933,ase_pt_c5e54d1c2fad41cc,CALL,SHORT,0.6432,109.7300,2026-08-21,1,0.1500
934,ase_pt_bfcfa9b74a7841ec,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
935,ase_pt_bfcfa9b74a7841ec,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
936,ase_pt_bfcfa9b74a7841ec,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
937,ase_pt_bfcfa9b74a7841ec,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
938,ase_pt_6902ab81fd5c473c,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
939,ase_pt_6902ab81fd5c473c,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
940,ase_pt_6902ab81fd5c473c,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
941,ase_pt_6902ab81fd5c473c,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
942,ase_pt_1ec92c1858a942b5,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
943,ase_pt_1ec92c1858a942b5,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
944,ase_pt_1ec92c1858a942b5,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
945,ase_pt_1ec92c1858a942b5,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
946,ase_pt_1ec92c1858a942b5,PUT,LONG,6.5664,105.0000,2026-08-21,1,-0.3000
947,ase_pt_1ec92c1858a942b5,PUT,SHORT,4.9156,102.5800,2026-08-21,1,-0.4000
948,ase_pt_1ec92c1858a942b5,CALL,SHORT,2.3356,102.5800,2026-08-21,1,0.4000
949,ase_pt_1ec92c1858a942b5,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
950,ase_pt_c985b0ea78c349bf,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
951,ase_pt_c985b0ea78c349bf,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
952,ase_pt_c985b0ea78c349bf,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
953,ase_pt_c985b0ea78c349bf,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
954,ase_pt_725a2fc7d4474ae9,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
955,ase_pt_725a2fc7d4474ae9,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
956,ase_pt_725a2fc7d4474ae9,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
957,ase_pt_725a2fc7d4474ae9,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
958,ase_pt_10e90105a8cd4fd0,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
959,ase_pt_10e90105a8cd4fd0,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
960,ase_pt_10e90105a8cd4fd0,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
961,ase_pt_10e90105a8cd4fd0,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
962,ase_pt_d742e132255243af,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
963,ase_pt_d742e132255243af,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
964,ase_pt_d742e132255243af,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
965,ase_pt_d742e132255243af,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
966,ase_pt_630c5bfba91c45a1,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
967,ase_pt_630c5bfba91c45a1,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
968,ase_pt_630c5bfba91c45a1,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
969,ase_pt_630c5bfba91c45a1,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
970,ase_pt_bb4541f2bdfc46ca,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
971,ase_pt_bb4541f2bdfc46ca,CALL,LONG,1.5664,105.0000,2026-08-21,2,0.3000
972,ase_pt_d8dc2fb768cf4d72,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
973,ase_pt_d8dc2fb768cf4d72,PUT,LONG,6.5664,105.0000,2026-08-21,2,-0.3000
974,ase_pt_2b1cb0acde8a4d2a,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
975,ase_pt_2b1cb0acde8a4d2a,CALL,SHORT,1.9345,103.7500,2026-08-21,2,0.3500
976,ase_pt_2b1cb0acde8a4d2a,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
977,ase_pt_98a9900391574b3c,PUT,LONG,3.0747,99.2900,2026-08-21,1,-0.5500
978,ase_pt_98a9900391574b3c,PUT,SHORT,5.6845,103.7500,2026-08-21,2,-0.3500
979,ase_pt_98a9900391574b3c,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
980,ase_pt_df0d1012524347fb,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
981,ase_pt_df0d1012524347fb,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
982,ase_pt_df0d1012524347fb,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
983,ase_pt_df0d1012524347fb,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
984,ase_pt_963783dd4e834ad5,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
985,ase_pt_963783dd4e834ad5,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
986,ase_pt_963783dd4e834ad5,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
987,ase_pt_963783dd4e834ad5,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
988,ase_pt_3f620ebb349a4df9,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
989,ase_pt_3f620ebb349a4df9,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
990,ase_pt_3f620ebb349a4df9,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
991,ase_pt_3f620ebb349a4df9,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
992,ase_pt_bf9746964617425a,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
993,ase_pt_bf9746964617425a,PUT,SHORT,15.7942,115.6200,2026-08-21,1,-0.0500
994,ase_pt_305c8be299544ad0,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
995,ase_pt_305c8be299544ad0,PUT,SHORT,15.7942,115.6200,2026-08-21,1,-0.0500
996,ase_pt_dea8aa2dc202496f,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
997,ase_pt_dea8aa2dc202496f,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
998,ase_pt_dea8aa2dc202496f,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
999,ase_pt_dea8aa2dc202496f,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
1000,ase_pt_f3afc3f4ede84b03,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
1001,ase_pt_f3afc3f4ede84b03,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
1002,ase_pt_f3afc3f4ede84b03,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
1003,ase_pt_f3afc3f4ede84b03,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
1004,ase_pt_a2df9c7deeea4407,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
1005,ase_pt_a2df9c7deeea4407,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
1006,ase_pt_c8bf85c6ede2488b,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
1007,ase_pt_c8bf85c6ede2488b,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
1008,ase_pt_5e1802c0f78045cb,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
1009,ase_pt_5e1802c0f78045cb,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
1010,ase_pt_c8dd09199fb94cf3,CALL,LONG,1.2286,106.3700,2026-08-21,1,0.2500
1011,ase_pt_c8dd09199fb94cf3,PUT,LONG,7.5986,106.3700,2026-08-21,1,-0.2500
1012,ase_pt_f352a5bb0a3845c7,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
1013,ase_pt_f352a5bb0a3845c7,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
1014,ase_pt_f352a5bb0a3845c7,CALL,LONG,2.3356,102.5800,2026-08-21,1,0.4000
1015,ase_pt_496875cb2f7d476e,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
1016,ase_pt_496875cb2f7d476e,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
1017,ase_pt_496875cb2f7d476e,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
1018,ase_pt_496875cb2f7d476e,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
1019,ase_pt_d8d2ea56d692462f,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
1020,ase_pt_d8d2ea56d692462f,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
1021,ase_pt_bed69d2bf32e4b21,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
1022,ase_pt_bed69d2bf32e4b21,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
1023,ase_pt_bed69d2bf32e4b21,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
1024,ase_pt_bed69d2bf32e4b21,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
1025,ase_pt_ea93f5edcbd049a6,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
1026,ase_pt_ea93f5edcbd049a6,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
1027,ase_pt_16cf6d806ea34cdc,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
1028,ase_pt_16cf6d806ea34cdc,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
1029,ase_pt_16cf6d806ea34cdc,CALL,LONG,2.7741,101.4600,2026-08-21,1,0.4500
1030,ase_pt_d3b5f2da35984057,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
1031,ase_pt_d3b5f2da35984057,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
1032,ase_pt_d3b5f2da35984057,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
1033,ase_pt_d3b5f2da35984057,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
1034,ase_pt_8d400ce6441c4402,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
1035,ase_pt_8d400ce6441c4402,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
1036,ase_pt_8d400ce6441c4402,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
1037,ase_pt_8d400ce6441c4402,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
1038,ase_pt_854cdbc63d0e4302,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
1039,ase_pt_854cdbc63d0e4302,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
1040,ase_pt_e7d78e583530476c,PUT,LONG,6.5664,105.0000,2026-08-21,1,-0.3000
1041,ase_pt_e7d78e583530476c,PUT,SHORT,12.4628,112.0700,2026-08-21,1,-0.1000
1042,ase_pt_eb69c5f8d45a4cea,CALL,LONG,1.0929,105.0000,2026-08-07,1,0.4000
1043,ase_pt_08179cf977334df3,CALL,LONG,4.4890,98.0000,2026-08-21,1,0.5800
1044,ase_pt_08179cf977334df3,CALL,SHORT,1.8561,104.0000,2026-08-21,1,0.3800
1045,ase_pt_8b9f1e603d544491,PUT,LONG,0.5665,91.0000,2026-08-21,1,-0.1500
1046,ase_pt_8b9f1e603d544491,PUT,SHORT,1.4216,95.0000,2026-08-21,1,-0.2800
1047,ase_pt_8b9f1e603d544491,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.2800
1048,ase_pt_8b9f1e603d544491,CALL,LONG,0.7449,109.0000,2026-08-21,1,0.1500
1049,ase_pt_0c9b4327f85a4179,CALL,LONG,5.0882,97.0000,2026-08-21,1,0.6000
1050,ase_pt_0c9b4327f85a4179,CALL,SHORT,2.5558,102.0000,2026-08-21,1,0.4500
1051,ase_pt_0c9b4327f85a4179,CALL,LONG,2.1851,103.0000,2026-08-21,1,0.4200
1052,ase_pt_0c9b4327f85a4179,CALL,SHORT,0.9057,108.0000,2026-08-21,1,0.1800
1053,ase_pt_0c9b4327f85a4179,PUT,LONG,3.4301,100.0000,2026-08-21,1,-0.5000
1054,ase_pt_b217288663e64abf,CALL,LONG,5.7329,96.0000,2026-08-21,1,0.6300
1055,ase_pt_b217288663e64abf,CALL,SHORT,3.4301,100.0000,2026-08-21,2,0.5000
1056,ase_pt_b217288663e64abf,CALL,LONG,1.8561,104.0000,2026-08-21,1,0.3800
1057,ase_pt_b217288663e64abf,PUT,LONG,5.8561,104.0000,2026-08-21,1,-0.6200
1058,ase_pt_b217288663e64abf,PUT,SHORT,3.4301,100.0000,2026-08-21,2,-0.5000
1059,ase_pt_b217288663e64abf,PUT,LONG,1.7329,96.0000,2026-08-21,1,-0.3700
1060,ase_pt_eacf187fc03e42a8,PUT,LONG,0.1781,87.0000,2026-08-21,1,-0.0900
1061,ase_pt_eacf187fc03e42a8,PUT,SHORT,0.7278,92.0000,2026-08-21,1,-0.1800
1062,ase_pt_eacf187fc03e42a8,CALL,SHORT,0.9057,108.0000,2026-08-21,1,0.1800
1063,ase_pt_eacf187fc03e42a8,CALL,LONG,0.3198,113.0000,2026-08-21,1,0.1000
1064,ase_pt_eacf187fc03e42a8,PUT,LONG,0.9219,93.0000,2026-08-21,1,-0.2000
1065,ase_pt_eacf187fc03e42a8,PUT,SHORT,2.4890,98.0000,2026-08-21,1,-0.4200
1066,ase_pt_eacf187fc03e42a8,CALL,SHORT,2.5558,102.0000,2026-08-21,1,0.4500
1067,ase_pt_eacf187fc03e42a8,CALL,LONG,1.0942,107.0000,2026-08-21,1,0.2200
1068,ase_pt_6d5376710e84479f,CALL,LONG,2.3356,102.5800,2026-08-21,1,0.4000
1069,ase_pt_3ca0620c4cef4d6f,PUT,LONG,4.9156,102.5800,2026-08-21,1,-0.4000
1070,ase_pt_974bac188a97487c,CALL,LONG,17.3751,89.3800,2027-07-16,1,0.7000
1071,ase_pt_1c95fb9bd5194ab1,PUT,LONG,6.7551,89.3800,2027-07-16,1,-0.7000
1072,ase_pt_bbb2af4febbf44fa,CALL,LONG,7.6404,93.3600,2026-08-21,1,0.8000
